image_size_x,image_size_y,name,dial_visibility,like,image_quality
610,960,nomos_1/nomos/autobahn/nomos_glashütte_autobahn_neomatik_41_datum-1.jpg,1.0,0.0,1.0
612,960,nomos_1/nomos/autobahn/nomos_glashütte_autobahn_neomatik_41_datum_nachtblau-1.jpg,1.0,0.0,1.0
615,960,nomos_1/nomos/autobahn/nomos_glashütte_autobahn_neomatik_41_datum_sportgrau-1.jpg,1.0,0.0,1.0
1024,768,"nomos_1/nomos/autobahn/nomos_glashütte_autobahn_stahl_automatik_glasboden_armband_textil_41mm_ref.1301_box&pap._full_set_neu_mit_zertifikat_über_3.800,-€-1.jpg",1.0,0.0,1.0
1024,768,"nomos_1/nomos/autobahn/nomos_glashütte_autobahn_stahl_automatik_glasboden_armband_textil_41mm_ref.1301_box&pap._full_set_neu_mit_zertifikat_über_3.800,-€-2.jpg",0.0,0.0,1.0
1024,768,"nomos_1/nomos/autobahn/nomos_glashütte_autobahn_stahl_automatik_glasboden_armband_textil_41mm_ref.1301_box&pap._full_set_neu_mit_zertifikat_über_3.800,-€-3.jpg",1.0,0.0,1.0
1024,768,"nomos_1/nomos/autobahn/nomos_glashütte_autobahn_stahl_automatik_glasboden_armband_textil_41mm_ref.1301_box&pap._full_set_neu_mit_zertifikat_über_3.800,-€-4.jpg",1.0,0.0,1.0
1024,768,"nomos_1/nomos/autobahn/nomos_glashütte_autobahn_stahl_automatik_glasboden_armband_textil_41mm_ref.1301_box&pap._full_set_neu_mit_zertifikat_über_3.800,-€-5.jpg",0.0,0.0,1.0
1024,768,"nomos_1/nomos/autobahn/nomos_glashütte_autobahn_stahl_automatik_glasboden_armband_textil_41mm_ref.1301_box&pap._full_set_neu_mit_zertifikat_über_3.800,-€-6.jpg",0.0,0.0,1.0
1024,768,"nomos_1/nomos/autobahn/nomos_glashütte_autobahn_stahl_automatik_glasboden_armband_textil_41mm_ref.1302_box&pap._full_set_neuheit_neu_mit_zertifikat_über_3.800,-€-1.jpg",1.0,0.0,1.0
1024,768,"nomos_1/nomos/autobahn/nomos_glashütte_autobahn_stahl_automatik_glasboden_armband_textil_41mm_ref.1302_box&pap._full_set_neuheit_neu_mit_zertifikat_über_3.800,-€-2.jpg",0.0,0.0,1.0
1024,768,"nomos_1/nomos/autobahn/nomos_glashütte_autobahn_stahl_automatik_glasboden_armband_textil_41mm_ref.1302_box&pap._full_set_neuheit_neu_mit_zertifikat_über_3.800,-€-3.jpg",1.0,0.0,1.0
1024,768,"nomos_1/nomos/autobahn/nomos_glashütte_autobahn_stahl_automatik_glasboden_armband_textil_41mm_ref.1302_box&pap._full_set_neuheit_neu_mit_zertifikat_über_3.800,-€-4.jpg",1.0,0.0,1.0
1024,768,"nomos_1/nomos/autobahn/nomos_glashütte_autobahn_stahl_automatik_glasboden_armband_textil_41mm_ref.1302_box&pap._full_set_neuheit_neu_mit_zertifikat_über_3.800,-€-5.jpg",0.0,0.0,1.0
1024,768,"nomos_1/nomos/autobahn/nomos_glashütte_autobahn_stahl_automatik_glasboden_armband_textil_41mm_ref.1302_box&pap._full_set_neuheit_neu_mit_zertifikat_über_3.800,-€-6.jpg",0.0,0.0,1.0
900,900,nomos_1/nomos/autobahn/nomos_men's_1302_autobahn_neomatik_41_date_watch-1.jpg,1.0,0.0,1.0
920,960,nomos_1/nomos/autobahn/nomos_men's_1302_autobahn_neomatik_41_date_watch-10.jpg,1.0,1.0,1.0
920,960,nomos_1/nomos/autobahn/nomos_men's_1302_autobahn_neomatik_41_date_watch-11.jpg,0.0,1.0,1.0
920,960,nomos_1/nomos/autobahn/nomos_men's_1302_autobahn_neomatik_41_date_watch-12.jpg,1.0,1.0,1.0
920,960,nomos_1/nomos/autobahn/nomos_men's_1302_autobahn_neomatik_41_date_watch-13.jpg,1.0,1.0,1.0
900,900,nomos_1/nomos/autobahn/nomos_men's_1302_autobahn_neomatik_41_date_watch-14.jpg,1.0,0.0,1.0
900,900,nomos_1/nomos/autobahn/nomos_men's_1302_autobahn_neomatik_41_date_watch-15.jpg,0.0,1.0,1.0
960,960,nomos_1/nomos/autobahn/nomos_men's_1302_autobahn_neomatik_41_date_watch-16.jpg,0.0,1.0,1.0
960,960,nomos_1/nomos/autobahn/nomos_men's_1302_autobahn_neomatik_41_date_watch-17.jpg,1.0,1.0,1.0
920,960,nomos_1/nomos/autobahn/nomos_men's_1302_autobahn_neomatik_41_date_watch-18.jpg,1.0,0.0,1.0
1024,725,nomos_1/nomos/autobahn/nomos_men's_1302_autobahn_neomatik_41_date_watch-19.jpg,1.0,1.0,1.0
900,900,nomos_1/nomos/autobahn/nomos_men's_1302_autobahn_neomatik_41_date_watch-2.jpg,1.0,1.0,1.0
920,960,nomos_1/nomos/autobahn/nomos_men's_1302_autobahn_neomatik_41_date_watch-20.jpg,1.0,0.0,1.0
920,960,nomos_1/nomos/autobahn/nomos_men's_1302_autobahn_neomatik_41_date_watch-21.jpg,1.0,1.0,1.0
920,960,nomos_1/nomos/autobahn/nomos_men's_1302_autobahn_neomatik_41_date_watch-22.jpg,1.0,1.0,1.0
920,960,nomos_1/nomos/autobahn/nomos_men's_1302_autobahn_neomatik_41_date_watch-23.jpg,0.0,1.0,1.0
920,960,nomos_1/nomos/autobahn/nomos_men's_1302_autobahn_neomatik_41_date_watch-24.jpg,1.0,1.0,1.0
900,900,nomos_1/nomos/autobahn/nomos_men's_1302_autobahn_neomatik_41_date_watch-3.jpg,0.0,1.0,1.0
960,960,nomos_1/nomos/autobahn/nomos_men's_1302_autobahn_neomatik_41_date_watch-4.jpg,0.0,1.0,1.0
960,960,nomos_1/nomos/autobahn/nomos_men's_1302_autobahn_neomatik_41_date_watch-5.jpg,1.0,1.0,1.0
1024,725,nomos_1/nomos/autobahn/nomos_men's_1302_autobahn_neomatik_41_date_watch-6.jpg,1.0,1.0,1.0
920,960,nomos_1/nomos/autobahn/nomos_men's_1302_autobahn_neomatik_41_date_watch-7.jpg,1.0,0.0,1.0
480,480,nomos_1/nomos/autobahn/nomos_men's_1302_autobahn_neomatik_41_date_watch-8.jpg,1.0,1.0,1.0
920,960,nomos_1/nomos/autobahn/nomos_men's_1302_autobahn_neomatik_41_date_watch-9.jpg,1.0,1.0,1.0
435,453,nomos_1/nomos/autobahn/nomos_neomatik_autobahn_41_datum_nachtblau_1302-1.jpg,1.0,0.0,1.0
1067,960,nomos_1/nomos/autobahn/nomos_neomatik_autobahn_41_datum_nachtblau_1302-2.jpg,1.0,0.0,1.0
1067,960,nomos_1/nomos/autobahn/nomos_neomatik_autobahn_41_datum_nachtblau_1302-3.jpg,0.0,0.0,1.0
1067,960,nomos_1/nomos/autobahn/nomos_neomatik_autobahn_41_datum_nachtblau_1302-4.jpg,0.0,0.0,1.0
1067,960,nomos_1/nomos/autobahn/nomos_neomatik_autobahn_41_datum_nachtblau_1302-5.jpg,1.0,0.0,1.0
800,800,nomos_1/nomos/autobahn/nomos_neomatik_autobahn_41_datum_nachtblau_1302-6.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/club_(submodel)/nomos_club-1.jpg,1.0,0.0,1.0
921,960,nomos_1/nomos/club_(submodel)/nomos_club-2.jpg,1.0,0.0,0.0
1043,960,nomos_1/nomos/club_(submodel)/nomos_club-3.jpg,1.0,0.0,0.0
1279,960,nomos_1/nomos/club_(submodel)/nomos_club-4.jpg,0.0,0.0,1.0
1280,654,nomos_1/nomos/club_(submodel)/nomos_club-5.jpg,0.0,0.0,1.0
672,960,nomos_1/nomos/club_(submodel)/nomos_club_date_brown_leather_strap_zeta_movement_711.2-1.jpg,1.0,1.0,1.0
1000,700,nomos_1/nomos/club_(submodel)/nomos_club_date_brown_leather_strap_zeta_movement_711.2-2.jpg,1.0,0.0,1.0
1000,700,nomos_1/nomos/club_(submodel)/nomos_club_date_brown_leather_strap_zeta_movement_711.2-3.jpg,1.0,0.0,1.0
1000,700,nomos_1/nomos/club_(submodel)/nomos_club_date_brown_leather_strap_zeta_movement_711.2-4.jpg,0.0,0.0,0.0
1000,700,nomos_1/nomos/club_(submodel)/nomos_club_date_brown_leather_strap_zeta_movement_711.2-5.jpg,0.0,0.0,0.0
1000,700,nomos_1/nomos/club_(submodel)/nomos_club_date_brown_leather_strap_zeta_movement_711.2-6.jpg,1.0,0.0,0.0
1000,700,nomos_1/nomos/club_(submodel)/nomos_club_date_brown_leather_strap_zeta_movement_711.2-7.jpg,0.0,0.0,1.0
1000,700,nomos_1/nomos/club_(submodel)/nomos_club_date_brown_leather_strap_zeta_movement_711.2-8.jpg,1.0,0.0,1.0
360,480,nomos_1/nomos/club_(submodel)/nomos_glashütte_club-1.jpg,1.0,0.0,1.0
480,640,nomos_1/nomos/club_(submodel)/nomos_glashütte_club-2.jpg,1.0,0.0,1.0
1280,960,nomos_1/nomos/club_(submodel)/nomos_glashütte_club_701-1.jpg,1.0,0.0,1.0
1280,960,nomos_1/nomos/club_(submodel)/nomos_glashütte_club_701-10.jpg,1.0,0.0,1.0
1280,960,nomos_1/nomos/club_(submodel)/nomos_glashütte_club_701-11.jpg,1.0,0.0,1.0
1280,960,nomos_1/nomos/club_(submodel)/nomos_glashütte_club_701-12.jpg,1.0,0.0,1.0
1280,925,nomos_1/nomos/club_(submodel)/nomos_glashütte_club_701-13.jpg,1.0,0.0,1.0
1280,806,nomos_1/nomos/club_(submodel)/nomos_glashütte_club_701-14.jpg,1.0,0.0,1.0
1280,955,nomos_1/nomos/club_(submodel)/nomos_glashütte_club_701-15.jpg,0.0,0.0,1.0
1280,960,nomos_1/nomos/club_(submodel)/nomos_glashütte_club_701-16.jpg,0.0,0.0,1.0
1280,952,nomos_1/nomos/club_(submodel)/nomos_glashütte_club_701-17.jpg,1.0,0.0,1.0
1280,960,nomos_1/nomos/club_(submodel)/nomos_glashütte_club_701-18.jpg,1.0,0.0,1.0
1280,960,nomos_1/nomos/club_(submodel)/nomos_glashütte_club_701-2.jpg,1.0,0.0,1.0
1280,960,nomos_1/nomos/club_(submodel)/nomos_glashütte_club_701-3.jpg,1.0,0.0,1.0
1280,925,nomos_1/nomos/club_(submodel)/nomos_glashütte_club_701-4.jpg,1.0,0.0,1.0
1280,806,nomos_1/nomos/club_(submodel)/nomos_glashütte_club_701-5.jpg,1.0,0.0,1.0
1280,955,nomos_1/nomos/club_(submodel)/nomos_glashütte_club_701-6.jpg,0.0,0.0,1.0
1280,960,nomos_1/nomos/club_(submodel)/nomos_glashütte_club_701-7.jpg,0.0,0.0,1.0
1280,952,nomos_1/nomos/club_(submodel)/nomos_glashütte_club_701-8.jpg,1.0,0.0,1.0
1280,960,nomos_1/nomos/club_(submodel)/nomos_glashütte_club_701-9.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/club_(submodel)/nomos_glashütte_club_edelstahlboden_-neu--1.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/club_(submodel)/nomos_glashütte_club_edelstahlboden_-neu--2.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/club_(submodel)/nomos_glashütte_club_edelstahlboden_-neu--3.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/club_(submodel)/nomos_glashütte_club_edelstahlboden_-neu--4.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/club_(submodel)/nomos_glashütte_club_edelstahlboden_-neu--5.jpg,0.0,0.0,1.0
1024,768,"nomos_1/nomos/club_(submodel)/nomos_glashütte_club_stahl_handaufzug_armband_leder_36mm_ref.703_box&pap._full_set_neu_mit_zertifikat_über_1.340,-€-1.jpg",1.0,0.0,1.0
1024,768,"nomos_1/nomos/club_(submodel)/nomos_glashütte_club_stahl_handaufzug_armband_leder_36mm_ref.703_box&pap._full_set_neu_mit_zertifikat_über_1.340,-€-2.jpg",0.0,0.0,1.0
1024,768,"nomos_1/nomos/club_(submodel)/nomos_glashütte_club_stahl_handaufzug_armband_leder_36mm_ref.703_box&pap._full_set_neu_mit_zertifikat_über_1.340,-€-3.jpg",1.0,0.0,1.0
1024,768,"nomos_1/nomos/club_(submodel)/nomos_glashütte_club_stahl_handaufzug_armband_leder_36mm_ref.703_box&pap._full_set_neu_mit_zertifikat_über_1.340,-€-4.jpg",1.0,0.0,1.0
1024,768,"nomos_1/nomos/club_(submodel)/nomos_glashütte_club_stahl_handaufzug_armband_leder_36mm_ref.703_box&pap._full_set_neu_mit_zertifikat_über_1.340,-€-5.jpg",0.0,0.0,1.0
1024,768,"nomos_1/nomos/club_(submodel)/nomos_glashütte_club_stahl_handaufzug_armband_leder_36mm_ref.703_box&pap._full_set_neu_mit_zertifikat_über_1.340,-€-6.jpg",0.0,0.0,1.0
619,827,nomos_1/nomos/club_automat/nomos_club_automat-1.jpg,1.0,0.0,1.0
720,960,nomos_1/nomos/club_automat/nomos_club_automat-10.jpg,1.0,0.0,1.0
720,960,nomos_1/nomos/club_automat/nomos_club_automat-11.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/club_automat/nomos_club_automat-12.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/club_automat/nomos_club_automat-13.jpg,0.0,0.0,1.0
619,827,nomos_1/nomos/club_automat/nomos_club_automat-2.jpg,1.0,0.0,1.0
619,827,nomos_1/nomos/club_automat/nomos_club_automat-3.jpg,1.0,0.0,1.0
538,959,nomos_1/nomos/club_automat/nomos_club_automat-4.jpg,0.0,0.0,1.0
538,960,nomos_1/nomos/club_automat/nomos_club_automat-5.jpg,1.0,0.0,0.0
538,960,nomos_1/nomos/club_automat/nomos_club_automat-6.jpg,1.0,0.0,0.0
1280,960,nomos_1/nomos/club_automat/nomos_club_automat-7.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/club_automat/nomos_club_automat-8.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/club_automat/nomos_club_automat-9.jpg,0.0,0.0,1.0
960,960,nomos_1/nomos/club_automat/nomos_club_automat_40mm-1.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/club_automat/nomos_club_automat_40mm-2.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/club_automat/nomos_club_automat_40mm-3.jpg,1.0,0.0,1.0
527,960,nomos_1/nomos/club_automat/nomos_club_automat_40mm_751-1.jpg,1.0,0.0,1.0
527,960,nomos_1/nomos/club_automat/nomos_club_automat_40mm_751_stainless_steel_back-1.jpg,1.0,0.0,1.0
527,960,nomos_1/nomos/club_automat/nomos_club_automat_40mm_751_stainless_steel_back-2.jpg,1.0,0.0,1.0
626,717,nomos_1/nomos/club_automat/nomos_club_automatik_753-1.jpg,1.0,0.0,1.0
381,480,"nomos_1/nomos/club_automat/nomos_club_automatik_achtung_19,9_%_gespart-1.jpg",1.0,0.0,1.0
490,480,"nomos_1/nomos/club_automat/nomos_club_automatik_achtung_19,9_%_gespart-2.jpg",0.0,0.0,1.0
400,480,"nomos_1/nomos/club_automat/nomos_club_automatik_achtung_19,9_%_gespart-3.jpg",0.0,0.0,1.0
480,640,nomos_1/nomos/club_automat/nomos_glashütte_club_automat-1.jpg,1.0,0.0,1.0
480,480,nomos_1/nomos/club_automat/nomos_glashütte_club_automat-2.jpg,1.0,0.0,1.0
480,640,nomos_1/nomos/club_automat/nomos_glashütte_club_automat-3.jpg,1.0,0.0,1.0
480,480,nomos_1/nomos/club_automat/nomos_glashütte_club_automat-4.jpg,1.0,0.0,1.0
480,640,nomos_1/nomos/club_automat/nomos_glashütte_club_automat-5.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/club_automat/nomos_glashütte_club_automat_edelstahlboden_-neu--1.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/club_automat/nomos_glashütte_club_automat_edelstahlboden_-neu--2.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/club_automat/nomos_glashütte_club_automat_edelstahlboden_-neu--3.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/club_automat/nomos_glashütte_club_automat_saphirglasboden_-neu--1.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/club_automat/nomos_glashütte_club_automat_saphirglasboden_-neu--2.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/club_automat/nomos_glashütte_club_automat_saphirglasboden_-neu--3.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/club_automat/nomos_glashütte_club_automat_saphirglasboden_-neu--4.jpg,0.0,0.0,1.0
1024,768,"nomos_1/nomos/club_automat/nomos_glashütte_club_automat_stahl_automatik_glasboden_40mm_uvp_2.180,-_neu-1.jpg",1.0,0.0,1.0
1024,768,"nomos_1/nomos/club_automat/nomos_glashütte_club_automat_stahl_automatik_glasboden_40mm_uvp_2.180,-_neu-2.jpg",1.0,0.0,1.0
1024,768,"nomos_1/nomos/club_automat/nomos_glashütte_club_automat_stahl_automatik_glasboden_40mm_uvp_2.180,-_neu-3.jpg",0.0,0.0,1.0
1024,768,"nomos_1/nomos/club_automat/nomos_glashütte_club_automat_stahl_automatik_glasboden_40mm_uvp_2.180,-_neu-4.jpg",0.0,0.0,1.0
1024,768,"nomos_1/nomos/club_automat/nomos_glashütte_club_automat_stahl_automatik_glasboden_40mm_uvp_2.180,-_neu-5.jpg",0.0,0.0,1.0
1024,768,"nomos_1/nomos/club_automat/nomos_glashütte_club_automat_stahl_automatik_glasboden_40mm_uvp_2.180,-_neu-6.jpg",0.0,0.0,1.0
1200,800,nomos_1/nomos/club_automat/nomos_glashütte_club_edelstahl_automatik_herrenuhr-1.jpg,1.0,0.0,1.0
1200,800,nomos_1/nomos/club_automat/nomos_glashütte_club_edelstahl_automatik_herrenuhr-10.jpg,0.0,0.0,1.0
1200,800,nomos_1/nomos/club_automat/nomos_glashütte_club_edelstahl_automatik_herrenuhr-11.jpg,0.0,0.0,1.0
1200,800,nomos_1/nomos/club_automat/nomos_glashütte_club_edelstahl_automatik_herrenuhr-12.jpg,1.0,1.0,1.0
1200,800,nomos_1/nomos/club_automat/nomos_glashütte_club_edelstahl_automatik_herrenuhr-13.jpg,1.0,0.0,1.0
1200,800,nomos_1/nomos/club_automat/nomos_glashütte_club_edelstahl_automatik_herrenuhr-14.jpg,0.0,0.0,1.0
1200,800,nomos_1/nomos/club_automat/nomos_glashütte_club_edelstahl_automatik_herrenuhr-2.jpg,1.0,1.0,1.0
1200,800,nomos_1/nomos/club_automat/nomos_glashütte_club_edelstahl_automatik_herrenuhr-3.jpg,1.0,0.0,1.0
1200,800,nomos_1/nomos/club_automat/nomos_glashütte_club_edelstahl_automatik_herrenuhr-4.jpg,1.0,0.0,1.0
1200,800,nomos_1/nomos/club_automat/nomos_glashütte_club_edelstahl_automatik_herrenuhr-5.jpg,1.0,0.0,1.0
1200,800,nomos_1/nomos/club_automat/nomos_glashütte_club_edelstahl_automatik_herrenuhr-6.jpg,0.0,0.0,1.0
1200,800,nomos_1/nomos/club_automat/nomos_glashütte_club_edelstahl_automatik_herrenuhr-7.jpg,0.0,0.0,1.0
1200,800,nomos_1/nomos/club_automat/nomos_glashütte_club_edelstahl_automatik_herrenuhr-8.jpg,0.0,0.0,1.0
1200,800,nomos_1/nomos/club_automat/nomos_glashütte_club_edelstahl_automatik_herrenuhr-9.jpg,0.0,0.0,1.0
1280,960,nomos_1/nomos/club_automat_datum/nomos_774_club_automat_datum_glasboden_occasion-1.jpg,1.0,0.0,1.0
1280,960,nomos_1/nomos/club_automat_datum/nomos_774_club_automat_datum_glasboden_occasion-2.jpg,1.0,0.0,1.0
1280,960,nomos_1/nomos/club_automat_datum/nomos_774_club_automat_datum_glasboden_occasion-3.jpg,1.0,0.0,1.0
1280,960,nomos_1/nomos/club_automat_datum/nomos_774_club_automat_datum_glasboden_occasion-4.jpg,1.0,0.0,1.0
1280,960,nomos_1/nomos/club_automat_datum/nomos_774_club_automat_datum_glasboden_occasion-5.jpg,0.0,0.0,1.0
1280,960,nomos_1/nomos/club_automat_datum/nomos_774_club_automat_datum_glasboden_occasion-6.jpg,1.0,0.0,1.0
1280,960,nomos_1/nomos/club_automat_datum/nomos_774_club_automat_datum_glasboden_occasion-7.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/club_automat_datum/nomos_@_the_loupe_-_club_datum_blue_watch_--_777-1.jpg,1.0,0.0,1.0
940,960,nomos_1/nomos/club_automat_datum/nomos_automat_datum_dunkel_774_watch_with_leather_bracelet_and_stainless_steel_bezel-1.jpg,1.0,1.0,1.0
960,960,nomos_1/nomos/club_automat_datum/nomos_automat_datum_dunkel_774_watch_with_leather_bracelet_and_stainless_steel_bezel-2.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/club_automat_datum/nomos_automat_datum_dunkel_774_watch_with_leather_bracelet_and_stainless_steel_bezel-3.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/club_automat_datum/nomos_automat_datum_dunkel_774_watch_with_leather_bracelet_and_stainless_steel_bezel-4.jpg,0.0,0.0,1.0
960,960,nomos_1/nomos/club_automat_datum/nomos_automat_datum_dunkel_774_watch_with_leather_bracelet_and_stainless_steel_bezel-5.jpg,0.0,0.0,1.0
960,960,nomos_1/nomos/club_automat_datum/nomos_automat_datum_dunkel_774_watch_with_leather_bracelet_and_stainless_steel_bezel-6.jpg,0.0,0.0,1.0
429,480,nomos_1/nomos/club_automat_datum/nomos_club-1.jpg,1.0,1.0,1.0
672,960,nomos_1/nomos/club_automat_datum/nomos_club_aqua_automat_datum_atlantik_steel_41.5_mm-1.jpg,1.0,0.0,1.0
1000,676,nomos_1/nomos/club_automat_datum/nomos_club_aqua_automat_datum_atlantik_steel_41.5_mm-2.jpg,0.0,0.0,1.0
672,960,nomos_1/nomos/club_automat_datum/nomos_club_aqua_automat_datum_signal_blue_steel-1.jpg,1.0,1.0,1.0
1000,700,nomos_1/nomos/club_automat_datum/nomos_club_aqua_automat_datum_signal_blue_steel-2.jpg,1.0,1.0,1.0
1000,700,nomos_1/nomos/club_automat_datum/nomos_club_aqua_automat_datum_signal_blue_steel-3.jpg,1.0,1.0,1.0
1000,700,nomos_1/nomos/club_automat_datum/nomos_club_aqua_automat_datum_signal_blue_steel-4.jpg,0.0,0.0,1.0
1000,676,nomos_1/nomos/club_automat_datum/nomos_club_aqua_automat_datum_signal_blue_steel-5.jpg,0.0,0.0,1.0
672,960,nomos_1/nomos/club_automat_datum/nomos_club_aqua_automat_datum_steel_41.5_mm-1.jpg,1.0,0.0,1.0
1000,700,nomos_1/nomos/club_automat_datum/nomos_club_aqua_automat_datum_steel_41.5_mm-2.jpg,1.0,0.0,1.0
1000,700,nomos_1/nomos/club_automat_datum/nomos_club_aqua_automat_datum_steel_41.5_mm-3.jpg,1.0,0.0,1.0
1000,700,nomos_1/nomos/club_automat_datum/nomos_club_aqua_automat_datum_steel_41.5_mm-4.jpg,0.0,0.0,1.0
1000,700,nomos_1/nomos/club_automat_datum/nomos_club_aqua_automat_datum_steel_41.5_mm-5.jpg,0.0,0.0,1.0
1000,700,nomos_1/nomos/club_automat_datum/nomos_club_aqua_automat_datum_steel_41.5_mm-6.jpg,1.0,0.0,1.0
1000,700,nomos_1/nomos/club_automat_datum/nomos_club_aqua_automat_datum_steel_41.5_mm-7.jpg,0.0,0.0,1.0
1000,700,nomos_1/nomos/club_automat_datum/nomos_club_aqua_automat_datum_steel_41.5_mm-8.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/club_automat_datum/nomos_club_automat-1.jpg,1.0,0.0,1.0
700,700,nomos_1/nomos/club_automat_datum/nomos_club_automat-2.jpg,1.0,0.0,1.0
700,700,nomos_1/nomos/club_automat_datum/nomos_club_automat-3.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/club_automat_datum/nomos_club_automat-4.jpg,0.0,0.0,1.0
1280,960,nomos_1/nomos/club_automat_datum/nomos_club_automat-5.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/club_automat_datum/nomos_club_automat-6.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/club_automat_datum/nomos_club_automat-7.jpg,0.0,0.0,1.0
619,827,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-1.jpg,1.0,0.0,1.0
1280,960,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-10.jpg,0.0,0.0,1.0
800,801,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-11.jpg,1.0,1.0,1.0
800,799,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-12.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-13.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-14.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-15.jpg,0.0,0.0,1.0
800,800,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-16.jpg,0.0,0.0,1.0
1280,960,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-17.jpg,1.0,0.0,1.0
1280,960,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-18.jpg,0.0,0.0,1.0
720,960,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-19.jpg,1.0,0.0,1.0
720,960,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-2.jpg,0.0,0.0,1.0
800,960,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-20.jpg,1.0,0.0,1.0
887,960,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-21.jpg,1.0,0.0,1.0
1280,960,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-22.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-23.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-24.jpg,0.0,0.0,1.0
1280,853,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-25.jpg,1.0,0.0,1.0
1280,853,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-26.jpg,0.0,0.0,1.0
1280,853,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-27.jpg,0.0,0.0,1.0
1280,960,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-28.jpg,1.0,0.0,1.0
1280,719,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-29.jpg,1.0,0.0,1.0
1280,960,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-3.jpg,1.0,0.0,1.0
539,960,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-30.jpg,1.0,0.0,1.0
1280,719,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-31.jpg,1.0,0.0,1.0
1280,719,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-32.jpg,1.0,0.0,1.0
1280,719,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-33.jpg,0.0,0.0,1.0
960,960,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-34.jpg,1.0,1.0,1.0
720,960,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-35.jpg,1.0,0.0,1.0
720,960,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-36.jpg,1.0,0.0,1.0
720,960,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-37.jpg,0.0,0.0,1.0
720,960,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-38.jpg,1.0,0.0,1.0
720,960,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-39.jpg,1.0,0.0,1.0
1280,960,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-4.jpg,1.0,0.0,1.0
720,960,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-40.jpg,1.0,0.0,1.0
425,480,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-41.jpg,1.0,1.0,1.0
720,960,nomos_1/nomos/club_automat_datum/nomos_club_automat_datum-5.jpg,1.0,0.0,1.0
